IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
43783,4/27/1977,Empresario,Soltero,Universitario,No,725000,No,No,Celular,29,Si
43784,4/27/1981,Trabajador Dependiente,Soltero,Universitario,No,685000,No,No,Celular,0,No
43785,4/27/1974,Trabajador Dependiente,Casado,Enseñanza Básica,No,440000,No,No,Celular,0,No
43786,4/27/1982,Trabajador Independiente,Soltero,Enseñanza Media,No,1242000,Si,No,Celular,2,No
43787,4/27/1982,Trabajador Dependiente,Soltero,Universitario,No,279000,No,No,Celular,0,No
43788,4/27/1977,Técnico,Casado,Técnico Profesional,No,518000,Si,No,Celular,0,No
43789,4/27/1974,Gerente,Soltero,Universitario,No,962000,Si,No,Celular,0,No
43790,4/27/1975,Trabajador Dependiente,Soltero,Universitario,No,1510000,No,No,Fono Particular,0,No
43791,4/27/1978,Trabajador Dependiente,Casado,Universitario,No,895000,Si,No,Celular,0,No
43792,4/27/1982,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,Si,No,Celular,3,No
43793,4/27/1980,Obrero,Soltero,Enseñanza Media,No,2000,Si,No,Celular,0,No
43794,4/27/1974,Obrero,Soltero,Enseñanza Media,No,8000,Si,No,Celular,0,No
43795,4/27/1978,Trabajador Dependiente,Casado,Enseñanza Media,No,13000,Si,No,Celular,1,No
43796,4/27/1977,Trabajador Dependiente,Soltero,Universitario,No,311000,Si,No,Celular,0,No
43797,4/27/1975,Trabajador Dependiente,Soltero,Universitario,No,5533000,Si,No,Celular,4,No
43798,4/27/1979,Técnico,Soltero,Técnico Profesional,No,507000,No,No,Celular,0,Si
43799,4/27/1981,Trabajador Dependiente,Soltero,Técnico Profesional,No,2503000,No,No,Celular,2,No
43800,4/27/1979,Trabajador Dependiente,Soltero,Universitario,No,255000,No,No,Celular,1,No
43801,4/27/1982,Trabajador Dependiente,Soltero,Universitario,No,2781000,Si,No,Celular,0,No
43802,4/27/1981,Trabajador Dependiente,Soltero,Universitario,No,3511000,No,No,Celular,0,Si
43803,4/27/1980,Trabajador Dependiente,Soltero,Universitario,No,2000,No,No,Celular,0,No
43804,4/27/1978,Trabajador Independiente,Soltero,Universitario,No,553000,No,No,Celular,0,No
43805,4/27/1979,Trabajador Independiente,Casado,Universitario,No,219000,No,No,Celular,0,No
43806,4/27/1978,Trabajador Dependiente,Soltero,Universitario,No,256000,Si,No,Celular,0,No
43807,4/27/1979,Gerente,Soltero,Universitario,No,4683000,Si,No,Celular,1,No
43808,4/27/1975,Trabajador Dependiente,Soltero,Universitario,No,160000,No,Si,Celular,0,No
43809,4/27/1981,Trabajador Independiente,Soltero,Universitario,No,1153000,No,No,Celular,0,No
43810,4/27/1979,Técnico,Soltero,Técnico Profesional,No,237000,Si,No,Celular,0,No
43811,4/27/1980,Trabajador Dependiente,Soltero,Técnico Profesional,No,677000,No,No,Celular,0,No
43812,4/27/1977,Obrero,Casado,Enseñanza Básica,No,104000,Si,No,Celular,2,No
43813,4/27/1982,Técnico,Casado,Técnico Profesional,No,18000,Si,Si,Celular,0,No
43814,4/27/1976,Trabajador Dependiente,Soltero,Universitario,No,6000,Si,No,Celular,0,No
43815,4/27/1975,Trabajador Dependiente,Soltero,Universitario,No,2572000,Si,No,Celular,0,No
43816,4/27/1981,Gerente,Casado,Universitario,No,784000,Si,Si,Celular,2,No
43817,4/27/1979,Gerente,Soltero,Universitario,No,4116000,Si,No,Celular,0,No
43818,4/27/1982,Trabajador Dependiente,Casado,Universitario,No,0,Si,No,Celular,0,No
43819,4/27/1981,Trabajador Dependiente,Soltero,Universitario,No,3628000,No,No,Celular,0,No
43820,4/27/1979,Trabajador Dependiente,Soltero,Universitario,No,1164000,No,No,Celular,1,No
43821,4/27/1982,Trabajador Dependiente,Soltero,Universitario,No,2007000,No,No,Celular,2,Si
43822,4/27/1978,Trabajador Dependiente,Soltero,Universitario,No,463000,No,Si,Celular,0,Si
43823,4/27/1979,Trabajador Dependiente,Casado,Universitario,No,2469000,No,No,Celular,0,No
43824,4/27/1976,Técnico,Casado,Técnico Profesional,No,267000,Si,No,Celular,0,No
43825,4/27/1979,Trabajador Dependiente,Soltero,Universitario,No,3090000,No,No,Celular,1,No
43826,4/27/1981,Trabajador Dependiente,Soltero,Universitario,No,1873000,No,No,Celular,2,No
43827,4/27/1980,Trabajador Dependiente,Soltero,Universitario,No,632000,No,No,Celular,1,Si
43828,4/27/1977,Trabajador Dependiente,Casado,Universitario,No,284000,No,No,Emailing,0,No
43829,4/27/1976,Trabajador Independiente,Soltero,Universitario,No,168000,No,No,Celular,0,No
43830,4/27/1975,Trabajador Independiente,Soltero,Universitario,No,1078000,No,No,Celular,0,No
43831,4/27/1974,Trabajador Dependiente,Soltero,Universitario,No,530000,No,No,Celular,0,No
43832,4/27/1978,Trabajador Dependiente,Soltero,Universitario,No,1327000,No,No,Celular,4,No
43833,4/27/1982,Trabajador Dependiente,Soltero,Universitario,No,3519000,Si,No,Celular,0,No
43834,4/27/1976,Trabajador Dependiente,Soltero,Universitario,No,384000,Si,No,Celular,2,No
43835,4/27/1986,Trabajador Dependiente,Soltero,Universitario,Si,-130000,Si,No,Celular,0,No
43836,4/27/1974,Trabajador Dependiente,Soltero,Universitario,No,251000,Si,No,Celular,0,No
43837,4/27/1979,Trabajador Independiente,Soltero,Universitario,No,16563000,Si,No,Celular,0,No
43838,4/27/1975,Obrero,Casado,Enseñanza Media,No,160000,Si,No,Celular,0,No
43839,4/27/1976,Trabajador Dependiente,Soltero,Universitario,No,330000,Si,No,Celular,1,No
43840,4/27/1980,Trabajador Dependiente,Soltero,Universitario,No,47000,Si,No,Celular,0,No
43841,4/27/1981,Trabajador Dependiente,Casado,Universitario,No,1702000,Si,Si,Celular,0,No
43842,4/27/1981,Obrero,Soltero,Enseñanza Básica,No,37000,Si,No,Celular,0,No
43843,4/27/1978,Trabajador Dependiente,Casado,Universitario,No,697000,Si,No,Celular,0,No
43844,4/27/1982,Obrero,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
43845,4/27/1979,Trabajador Dependiente,Soltero,Universitario,No,696000,No,No,Emailing,0,No
43846,4/27/1976,Trabajador Dependiente,Soltero,Universitario,No,222000,No,No,Celular,2,No
43847,4/27/1979,Trabajador Dependiente,Soltero,Técnico Profesional,No,12000,No,No,Celular,10,No
43848,4/27/1976,Trabajador Dependiente,Soltero,Universitario,No,294000,No,No,Celular,2,No
43849,4/27/1987,Trabajador Dependiente,Soltero,Enseñanza Básica,No,-32000,Si,No,Celular,6,No
43850,4/27/1987,Obrero,Soltero,Enseñanza Básica,Si,-887000,Si,No,Celular,0,No
43851,4/27/1985,Obrero,Soltero,Enseñanza Media,No,-93000,Si,No,Celular,0,No
43852,4/27/1981,Trabajador Dependiente,Casado,Universitario,No,595000,Si,Si,Celular,0,No
43853,4/27/1981,Obrero,Soltero,Enseñanza Media,No,154000,Si,No,Celular,2,No
43854,4/27/1981,Trabajador Dependiente,Soltero,Universitario,No,199000,Si,No,Celular,0,No
43855,4/27/1974,Trabajador Dependiente,Soltero,Universitario,No,1700000,Si,No,Celular,0,No
43856,4/27/1977,Trabajador Dependiente,Soltero,Universitario,No,7475000,Si,No,Celular,0,No
43857,4/27/1980,Trabajador Dependiente,Soltero,Enseñanza Media,No,47000,Si,No,Celular,0,No
43858,4/27/1982,Obrero,Casado,Enseñanza Media,No,0,Si,No,Celular,0,No
43859,4/27/1975,Trabajador Dependiente,Soltero,Universitario,No,502000,Si,No,Fono Particular,0,No
43860,4/27/1979,Trabajador Dependiente,Soltero,Universitario,No,1209000,Si,No,Celular,0,No
43861,4/27/1981,Empresario,Casado,Universitario,No,37000,Si,Si,Celular,2,No
43862,4/27/1980,Trabajador Dependiente,Soltero,Universitario,No,191000,Si,No,Celular,0,No
43863,4/27/1978,Trabajador Dependiente,Soltero,Universitario,No,985000,Si,No,Celular,0,No
43864,4/27/1976,Trabajador Dependiente,Casado,Universitario,No,285000,Si,No,Celular,2,No
43865,4/27/1989,Obrero,Soltero,Enseñanza Básica,Si,-295000,Si,No,Celular,0,No
43866,4/27/1979,Trabajador Dependiente,Soltero,Universitario,No,372000,Si,No,Celular,2,No
43867,4/27/1989,Técnico,Divorciado,Técnico Profesional,Si,-295000,Si,No,Celular,0,No
43868,4/27/1976,Trabajador Dependiente,Soltero,Universitario,No,114000,Si,No,Celular,0,No
43869,4/27/1982,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
43870,4/27/1977,Trabajador Dependiente,Soltero,Enseñanza Media,No,140000,Si,No,Celular,0,No
43871,4/27/1976,Trabajador Dependiente,Soltero,Enseñanza Básica,No,177000,Si,No,Celular,0,No
43872,4/27/1976,Trabajador Dependiente,Soltero,Universitario,No,474000,Si,No,Celular,0,No
43873,4/27/1976,Trabajador Independiente,Casado,Enseñanza Media,No,492000,Si,Si,Celular,0,No
43874,4/27/1982,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,No,Celular,0,No
43875,4/27/1976,Trabajador Dependiente,Soltero,Enseñanza Media,No,141000,Si,No,Celular,6,No
43876,4/28/1979,Trabajador Dependiente,Casado,Universitario,No,4522000,Si,No,Celular,0,No
43877,4/28/1989,Trabajador Dependiente,Soltero,Enseñanza Media,No,-141000,Si,No,Celular,2,No
43878,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,381000,Si,No,Celular,0,No
43879,4/28/1978,Trabajador Dependiente,Casado,Universitario,No,806000,Si,Si,Celular,0,No
43880,4/28/1975,Empresario,Soltero,Universitario,No,16874000,Si,Si,Celular,0,No
43881,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,366000,No,Si,Celular,2,No
43882,4/28/1977,Obrero,Soltero,Enseñanza Media,No,51000,Si,No,Celular,4,No
43883,4/28/1987,Trabajador Dependiente,Soltero,Enseñanza Media,No,-121000,Si,No,Celular,0,No
43884,4/28/1976,Trabajador Dependiente,Soltero,Enseñanza Media,No,115000,No,No,Celular,0,No
43885,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
43886,4/28/1982,Trabajador Dependiente,Casado,Enseñanza Media,No,10000,Si,No,Celular,1,No
43887,4/28/1978,Empresario,Soltero,Universitario,No,140000,Si,No,Celular,0,No
43888,4/28/1985,Trabajador Dependiente,Soltero,Enseñanza Media,Si,-371000,Si,No,Celular,3,No
43889,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,509000,No,No,Celular,0,Si
43890,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,292000,Si,Si,Celular,0,No
43891,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,320000,Si,No,Celular,0,No
43892,4/28/1982,Trabajador Dependiente,Casado,Universitario,No,127000,Si,No,Celular,0,No
43893,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,1957000,No,No,Celular,1,Si
43894,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,303000,No,No,Celular,1,No
43895,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,1119000,Si,No,Celular,0,Si
43896,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,217000,Si,No,Celular,0,No
43897,4/28/1981,Trabajador Dependiente,Casado,Universitario,No,839000,Si,No,Celular,0,Si
43898,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,7103000,Si,No,Celular,0,No
43899,4/28/1990,Trabajador Dependiente,Casado,Universitario,No,-242000,Si,Si,Celular,4,No
43900,4/28/1979,Obrero,Casado,Enseñanza Media,No,148000,Si,No,Celular,0,No
43901,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,764000,Si,No,Celular,0,No
43902,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,845000,Si,No,Celular,1,No
43903,4/28/1982,Gerente,Soltero,Universitario,No,2305000,No,No,Celular,1,No
43904,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,348000,No,No,Celular,0,No
43905,4/28/1979,Trabajador Dependiente,Soltero,Técnico Profesional,No,1003000,No,No,Celular,0,Si
43906,4/28/1979,Técnico,Soltero,Técnico Profesional,No,31000,No,No,Celular,0,No
43907,4/28/1977,Trabajador Dependiente,Soltero,Técnico Profesional,No,2022000,No,No,Celular,12,Si
43908,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1028000,No,No,Celular,0,No
43909,4/28/1982,Trabajador Dependiente,Casado,Enseñanza Media,No,37000,No,No,Emailing,0,No
43910,4/28/1976,Técnico,Soltero,Técnico Profesional,Si,160000,No,Si,Emailing,0,No
43911,4/28/1981,Gerente,Soltero,Universitario,No,380000,No,No,Celular,0,No
43912,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,1857000,Si,No,Celular,10,Si
43913,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
43914,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,443000,Si,No,Celular,0,No
43915,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1141000,Si,No,Celular,1,No
43916,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,1833000,Si,No,Celular,0,No
43917,4/28/1983,Trabajador Dependiente,Casado,Universitario,No,4923000,Si,Si,Celular,14,No
43918,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,203000,No,No,Celular,0,No
43919,4/28/1979,Trabajador Dependiente,Casado,Universitario,No,715000,No,No,Celular,0,No
43920,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,9154000,Si,No,Fono Particular,0,No
43921,4/28/1978,Trabajador Dependiente,Soltero,Enseñanza Media,No,41000,Si,No,Fono Particular,0,No
43922,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,642000,Si,Si,Celular,0,No
43923,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,253000,No,No,Celular,0,No
43924,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1105000,Si,No,Celular,1,No
43925,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,483000,No,Si,Celular,1,No
43926,4/28/1979,Gerente,Soltero,Universitario,No,436000,No,No,Celular,0,No
43927,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,2816000,No,No,Celular,0,Si
43928,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,1608000,No,No,Celular,0,Si
43929,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,2354000,No,No,Celular,7,No
43930,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,219000,No,No,Celular,0,No
43931,4/28/1979,Técnico,Casado,Técnico Profesional,No,400000,No,No,Celular,0,No
43932,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,758000,Si,No,Celular,1,No
43933,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,0,Si,No,Celular,0,No
43934,4/28/1977,Trabajador Independiente,Soltero,Enseñanza Media,No,933000,Si,No,Celular,0,No
43935,4/28/1977,Trabajador Dependiente,Casado,Enseñanza Media,No,51000,Si,Si,Celular,2,No
43936,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,520000,Si,No,Celular,0,No
43937,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
43938,4/28/1988,Obrero,Soltero,Enseñanza Media,Si,-392000,Si,No,Celular,0,No
43939,4/28/1978,Trabajador Dependiente,Soltero,Enseñanza Media,No,122000,Si,No,Celular,0,No
43940,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1000,Si,No,Celular,0,No
43941,4/28/1983,Obrero,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
43942,4/28/1979,Trabajador Dependiente,Divorciado,Universitario,No,2317000,Si,No,Celular,0,No
43943,4/28/1978,Técnico,Soltero,Técnico Profesional,No,50000,Si,No,Celular,0,No
43944,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,2354000,No,No,Celular,0,Si
43945,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,302000,No,No,Celular,0,No
43946,4/28/1975,Gerente,Soltero,Universitario,No,1628000,No,No,Celular,0,No
43947,4/28/1977,Gerente,Soltero,Universitario,No,4578000,No,No,Celular,0,No
43948,4/28/1976,Gerente,Casado,Técnico Profesional,No,448000,No,No,Celular,1,Si
43949,4/28/1975,Trabajador Dependiente,Soltero,Enseñanza Media,No,125000,No,No,Celular,2,No
43950,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,145000,No,No,Celular,1,No
43951,4/28/1983,Trabajador Independiente,Soltero,Técnico Profesional,No,1179000,No,No,Celular,3,No
43952,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,199000,No,No,Celular,0,No
43953,4/28/1979,Trabajador Dependiente,Soltero,Enseñanza Media,No,94000,No,No,Emailing,0,No
43954,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,469000,No,No,Celular,2,No
43955,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,154000,No,No,Celular,2,No
43956,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,505000,Si,No,Celular,0,No
43957,4/28/1977,Obrero,Soltero,Enseñanza Media,Si,15000,Si,No,Fono Particular,0,No
43958,4/28/1990,Trabajador Dependiente,Casado,Enseñanza Media,No,-97000,Si,No,Celular,0,No
43959,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,293000,Si,No,Fono Particular,0,No
43960,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,703000,No,No,Celular,0,No
43961,4/28/1982,Gerente,Soltero,Universitario,No,667000,No,No,Celular,0,No
43962,4/28/1983,Trabajador Dependiente,Casado,Universitario,No,1404000,Si,No,Celular,0,No
43963,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,3165000,No,No,Fono Particular,0,No
43964,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,543000,Si,No,Celular,0,No
43965,4/28/1982,Trabajador Dependiente,Casado,Universitario,No,541000,Si,No,Celular,4,No
43966,4/28/1983,Obrero,Soltero,Enseñanza Media,No,171000,Si,No,Celular,2,No
43967,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1433000,Si,No,Celular,0,No
43968,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,1395000,Si,No,Celular,0,No
43969,4/28/1976,Trabajador Dependiente,Casado,Universitario,No,691000,Si,No,Celular,2,No
43970,4/28/1981,Técnico,Soltero,Técnico Profesional,No,173000,Si,No,Celular,0,No
43971,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1919000,Si,No,Celular,4,No
43972,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,507000,Si,No,Celular,3,Si
43973,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,1056000,Si,No,Celular,0,No
43974,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,5695000,No,No,Celular,0,No
43975,4/28/1983,Trabajador Independiente,Soltero,Universitario,No,882000,Si,No,Celular,0,No
43976,4/28/1984,Obrero,Soltero,Enseñanza Básica,Si,-289000,Si,No,Fono Particular,0,No
43977,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1163000,No,No,Celular,0,No
43978,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1189000,No,No,Celular,1,No
43979,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,304000,No,No,Celular,2,No
43980,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1954000,Si,Si,Celular,1,No
43981,4/28/1977,Trabajador Dependiente,Soltero,Técnico Profesional,No,10788000,No,No,Celular,2,No
43982,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,963000,Si,No,Fono Particular,1,No
43983,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1235000,Si,Si,Celular,3,No
43984,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,938000,Si,No,Celular,1,No
43985,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,248000,Si,No,Celular,0,No
43986,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,216000,Si,No,Celular,0,No
43987,4/28/1990,Trabajador Dependiente,Soltero,Enseñanza Media,No,-107000,Si,No,Celular,0,No
43988,4/28/1979,Gerente,Soltero,Universitario,No,490000,No,No,Celular,0,No
43989,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,1871000,No,No,Celular,1,Si
43990,4/28/1980,Trabajador Dependiente,Soltero,Técnico Profesional,No,480000,No,No,Celular,0,Si
43991,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,89000,No,No,Celular,0,No
43992,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,162000,Si,No,Celular,0,No
43993,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1231000,No,No,Celular,0,Si
43994,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,11000,No,Si,Celular,0,No
43995,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,331000,No,No,Fono Particular,0,No
43996,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,5000,No,No,Celular,0,No
43997,4/28/1976,Gerente,Soltero,Universitario,No,2140000,No,No,Celular,0,No
43998,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,1185000,No,No,Celular,1,Si
43999,4/28/1979,Técnico,Soltero,Técnico Profesional,No,139000,No,Si,Celular,0,No
44000,4/28/1976,Gerente,Soltero,Universitario,No,808000,No,No,Celular,2,Si
44001,4/28/1979,Gerente,Soltero,Universitario,No,553000,Si,No,Celular,1,No
44002,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,58000,No,No,Celular,0,No
44003,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,219000,No,No,Celular,1,No
44004,4/28/1978,Trabajador Dependiente,Soltero,Enseñanza Media,No,41000,Si,No,Fono Particular,2,No
44005,4/28/1975,Trabajador Independiente,Soltero,Universitario,No,557000,No,No,Fono Particular,0,No
44006,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,145000,No,No,Celular,0,No
44007,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,6400000,No,No,Celular,0,No
44008,4/28/1982,Gerente,Soltero,Universitario,No,2305000,No,No,Celular,2,No
44009,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,886000,No,No,Celular,0,No
44010,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,469000,No,No,Celular,1,Si
44011,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,199000,No,No,Celular,3,No
44012,4/28/1978,Empresario,Soltero,Universitario,No,347000,No,No,Celular,0,No
44013,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,3090000,No,No,Celular,0,No
44014,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,3411000,No,No,Celular,0,Si
44015,4/28/1983,Trabajador Independiente,Soltero,Técnico Profesional,No,1179000,No,No,Celular,2,No
44016,4/28/1977,Gerente,Soltero,Universitario,No,528000,No,No,Celular,0,Si
44017,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,4147000,No,No,Celular,0,Si
44018,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,1868000,No,No,Celular,2,Si
44019,4/28/1982,Técnico,Soltero,Técnico Profesional,No,325000,No,No,Celular,0,No
44020,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,679000,No,No,Celular,6,Si
44021,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,199000,No,No,Celular,5,No
44022,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,358000,No,No,Celular,0,No
44023,4/28/1982,Técnico,Soltero,Técnico Profesional,No,505000,No,Si,Celular,0,Si
44024,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,1734000,No,No,Celular,0,No
44025,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,3843000,No,No,Celular,2,No
44026,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,2916000,No,No,Celular,0,No
44027,4/28/1980,Gerente,Soltero,Universitario,No,1650000,Si,No,Emailing,0,No
44028,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,1857000,Si,No,Celular,12,Si
44029,4/28/1978,Gerente,Soltero,Universitario,No,3902000,No,No,Celular,0,Si
44030,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,20000,No,No,Celular,0,No
44031,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,486000,No,No,Celular,4,Si
44032,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,2975000,No,No,Celular,0,Si
44033,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,154000,No,No,Celular,3,No
44034,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1298000,No,No,Celular,2,No
44035,4/28/1985,Obrero,Soltero,Enseñanza Media,No,-2000,No,Si,Celular,0,No
44036,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,99000,No,Si,Celular,0,No
44037,4/28/1977,Trabajador Dependiente,Casado,Universitario,No,789000,Si,No,Celular,0,No
44038,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,323000,No,Si,Celular,0,No
44039,4/28/1983,Técnico,Soltero,Técnico Profesional,No,0,Si,No,Celular,0,No
44040,4/28/1978,Gerente,Casado,Universitario,No,2228000,Si,No,Celular,0,Si
44041,4/28/1987,Obrero,Soltero,Enseñanza Media,No,-247000,Si,No,Celular,0,No
44042,4/28/1979,Técnico,Soltero,Técnico Profesional,No,148000,No,No,Celular,0,No
44043,4/28/1982,Gerente,Casado,Universitario,No,937000,Si,No,Celular,0,No
44044,4/28/1976,Trabajador Dependiente,Casado,Técnico Profesional,No,349000,Si,No,Celular,0,No
44045,4/28/1976,Trabajador Dependiente,Casado,Enseñanza Media,No,7000,Si,Si,Celular,0,No
44046,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,18000,Si,No,Celular,0,No
44047,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,945000,Si,No,Celular,0,No
44048,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,137000,Si,No,Celular,0,No
44049,4/28/1983,Trabajador Dependiente,Casado,Enseñanza Media,No,72000,Si,No,Celular,0,No
44050,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,586000,Si,No,Celular,0,No
44051,4/28/1976,Gerente,Soltero,Universitario,No,565000,Si,No,Celular,0,No
44052,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1765000,Si,No,Fono Particular,2,No
44053,4/28/1983,Gerente,Soltero,Universitario,No,702000,No,No,Celular,0,No
44054,4/28/1982,Gerente,Soltero,Universitario,No,2305000,No,No,Celular,0,No
44055,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,582000,No,Si,Celular,0,No
44056,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,483000,No,Si,Celular,0,Si
44057,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1105000,Si,No,Celular,0,No
44058,4/28/1976,Trabajador Independiente,Soltero,Universitario,No,1294000,No,No,Celular,0,No
44059,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,155000,Si,No,Fono Particular,0,No
44060,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,616000,No,Si,Celular,0,No
44061,4/28/1986,Obrero,Casado,Enseñanza Media,No,-102000,No,No,Celular,0,No
44062,4/28/1988,Obrero,Casado,Enseñanza Media,No,-23000,Si,No,Celular,0,No
44063,4/28/1978,Obrero,Casado,Enseñanza Media,No,59000,Si,No,Celular,0,No
44064,4/28/1981,Obrero,Casado,Enseñanza Media,No,2000,Si,No,Celular,0,No
44065,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,No,Si,Celular,0,No
